,relationship_precision,relationship_recall,relationship_quality,grouping_precision,grouping_recall,grouping_quality,global_precision,global_recall,global_quality,desc,matching,alignment,rank_top_k,min_keypoints,max_queuesize,min_area,same_class
0,0.9658385770867318,0.6808105608862131,0.7986559956560263,1.0,1.0,1.0,1.0,1.0,1.0,sila,BF,CV_MAGSAC,100,20,500,0.05,True
1,0.9620899351359086,0.7124142395681596,0.8186382332037587,1.0,1.0,1.0,1.0,1.0,1.0,cv_sift_heq,BF,CV_MAGSAC,200,20,1000,0.05,True
2,0.9603663254622771,0.677324671581619,0.7943864955793585,1.0,1.0,1.0,1.0,1.0,1.0,sila,BF,CV_RANSAC,100,20,1000,0.05,True
3,0.9877620073363712,0.465389574892939,0.63268573810372,1.0,0.9510279352503247,0.9748993523542799,1.0,0.9752066115702479,0.9874476987447699,vlfeat_sift_heq,BF,CV_MAGSAC,100,50,1000,0.2,True
4,0.9645633566797194,0.6920029585730861,0.8058605205330278,1.0,1.0,1.0,1.0,1.0,1.0,vlfeat_sift_heq,BF,CV_MAGSAC,100,10,500,0.05,True
5,0.9635657453446428,0.6466588760230636,0.7739272317543371,1.0,1.0,1.0,1.0,1.0,1.0,vlfeat_sift_heq,BF,CV_MAGSAC,40,10,300,0.05,True
6,0.9927397814810074,0.28443220592900353,0.44217563295094636,1.0,0.8264462809917353,0.9049773755656106,1.0,0.9090909090909091,0.9523809523809523,cv_sift_heq,BF,CV_MAGSAC,100,100,500,0.1,True
7,0.9583650780915343,0.7115052020366497,0.8166882740856296,1.0,1.0,1.0,1.0,1.0,1.0,sila,BF,CV_RANSAC,200,10,500,0.05,True
8,0.9658385770867318,0.6808105608862131,0.7986559956560263,1.0,1.0,1.0,1.0,1.0,1.0,cv_sift_heq,BF,CV_MAGSAC,100,5,1000,0.05,True
9,0.9558302150864236,0.6221546919603933,0.7537134865839209,1.0,1.0,1.0,1.0,1.0,1.0,sila,BF,CV_LMEDS,100,20,300,0.1,True
10,0.9566125602945623,0.6549963786280427,0.7775804013123917,1.0,1.0,1.0,1.0,1.0,1.0,sila,BF,CV_RANSAC,200,5,1000,0.1,True
11,0.9849727433060765,0.1256344462851538,0.2228447760306215,1.0,0.6694214876033058,0.801980198019802,1.0,0.8181818181818182,0.9,vlfeat_sift_heq,BF,CV_MAGSAC,100,50,500,0.5,True
12,0.9608709719372198,0.6891626483506393,0.802645928666572,1.0,1.0,1.0,1.0,1.0,1.0,cv_sift_heq,BF,CV_MAGSAC,200,10,1000,0.1,True
13,0.9656717612145421,0.7251920548226483,0.8283310366657896,1.0,1.0,1.0,1.0,1.0,1.0,vlfeat_sift_heq,BF,CV_MAGSAC,200,20,300,0.05,True
14,0.9620785945351402,0.7114311699900486,0.8179847105065569,1.0,1.0,1.0,1.0,1.0,1.0,sila,BF,CV_MAGSAC,200,10,300,0.05,True
15,0.9620899351359086,0.7124142395681596,0.8186382332037587,1.0,1.0,1.0,1.0,1.0,1.0,sila,BF,CV_MAGSAC,200,5,500,0.05,True
16,0.9658385770867318,0.6808105608862131,0.7986559956560263,1.0,1.0,1.0,1.0,1.0,1.0,sila,BF,CV_MAGSAC,100,20,1000,0.05,True
17,0.9603663254622771,0.677324671581619,0.7943864955793585,1.0,1.0,1.0,1.0,1.0,1.0,sila,BF,CV_RANSAC,100,20,300,0.05,True
18,0.9865943007280811,0.506797169123834,0.6696210722728723,1.0,0.9510279352503247,0.9748993523542799,1.0,0.9752066115702479,0.9874476987447699,cv_sift_heq,BF,CV_MAGSAC,100,50,500,0.1,True
19,0.9586276073445701,0.6200582286683902,0.7530376501810984,1.0,1.0,1.0,1.0,1.0,1.0,sila,BF,CV_RANSAC,100,20,300,0.1,True
20,0.9792746440392158,0.5296202170219149,0.6874483608955652,1.0,0.9510279352503247,0.9748993523542799,1.0,0.9752066115702479,0.9874476987447699,sila,BF,CV_RHO,100,50,500,0.1,True
21,0.9596477401415828,0.7078683483313207,0.8147498731673497,1.0,1.0,1.0,1.0,1.0,1.0,sila,BF,CV_RHO,200,10,500,0.05,True
22,0.9566125602945623,0.6546117770037717,0.7773093212439507,1.0,1.0,1.0,1.0,1.0,1.0,sila,BF,CV_RANSAC,200,10,300,0.1,True
23,0.9558302150864236,0.6221546919603933,0.7537134865839209,1.0,1.0,1.0,1.0,1.0,1.0,sila,BF,CV_LMEDS,100,10,1000,0.1,True
24,0.9631382351115145,0.6743718866490325,0.7932938429933561,1.0,1.0,1.0,1.0,1.0,1.0,sila,BF,CV_RHO,100,20,300,0.05,True
25,0.9852430572727601,0.12264004071769992,0.21812815608421338,1.0,0.6967420258179085,0.8212704291119877,1.0,0.8347107438016529,0.9099099099099098,cv_sift_heq,BF,CV_MAGSAC,100,50,1000,0.5,True
26,0.9539677315231013,0.6567082402957748,0.7779075136509664,1.0,1.0,1.0,1.0,1.0,1.0,sila,BF,CV_LMEDS,200,10,300,0.1,True
27,0.9877620073363712,0.465389574892939,0.63268573810372,1.0,0.9510279352503247,0.9748993523542799,1.0,0.9752066115702479,0.9874476987447699,vlfeat_sift_heq,BF,CV_MAGSAC,100,50,500,0.2,True
28,0.9558302150864236,0.6221546919603933,0.7537134865839209,1.0,1.0,1.0,1.0,1.0,1.0,sila,BF,CV_LMEDS,100,10,500,0.1,True
29,0.9558856401164483,0.7146271425836381,0.8178348956169457,1.0,1.0,1.0,1.0,1.0,1.0,sila,BF,CV_LMEDS,200,10,500,0.05,True
30,0.9616686873737522,0.6180126458127917,0.7524598757906364,1.0,1.0,1.0,1.0,1.0,1.0,sila,BF,CV_RHO,100,10,1000,0.1,True
31,0.9849727433060765,0.1256344462851538,0.2228447760306215,1.0,0.6694214876033058,0.801980198019802,1.0,0.8181818181818182,0.9,vlfeat_sift_heq,BF,CV_MAGSAC,100,50,1000,0.5,True
32,0.9577716727886055,0.6804466121286076,0.7956357170982132,1.0,1.0,1.0,1.0,1.0,1.0,sila,BF,CV_LMEDS,100,20,300,0.05,True
33,0.9629006482319458,0.6352475791661367,0.7654863238345713,1.0,1.0,1.0,1.0,1.0,1.0,vlfeat_sift_heq,BF,CV_MAGSAC,40,20,300,0.1,True
34,0.9586276073445701,0.6200582286683902,0.7530376501810984,1.0,1.0,1.0,1.0,1.0,1.0,sila,BF,CV_RANSAC,100,10,500,0.1,True
35,0.9922710162241054,0.31177890517086815,0.4744744292307409,1.0,0.8415408783553038,0.9139529708478601,1.0,0.9173553719008265,0.956896551724138,vlfeat_sift_heq,BF,CV_MAGSAC,100,100,500,0.1,True
36,0.9583650780915343,0.7115052020366497,0.8166882740856296,1.0,1.0,1.0,1.0,1.0,1.0,sila,BF,CV_RANSAC,200,10,1000,0.05,True
37,0.9583650780915343,0.7115052020366497,0.8166882740856296,1.0,1.0,1.0,1.0,1.0,1.0,sila,BF,CV_RANSAC,200,5,1000,0.05,True
38,0.9658385770867318,0.6808105608862131,0.7986559956560263,1.0,1.0,1.0,1.0,1.0,1.0,cv_sift_heq,BF,CV_MAGSAC,100,10,1000,0.05,True
39,0.9658385770867318,0.6808105608862131,0.7986559956560263,1.0,1.0,1.0,1.0,1.0,1.0,cv_sift_heq,BF,CV_MAGSAC,100,10,500,0.05,True
40,0.9566125602945623,0.6549963786280427,0.7775804013123917,1.0,1.0,1.0,1.0,1.0,1.0,sila,BF,CV_RANSAC,200,20,500,0.1,True
41,0.9879775593785634,0.4498315459489995,0.6181953796946218,1.0,0.9510279352503247,0.9748993523542799,1.0,0.9752066115702479,0.9874476987447699,cv_sift_heq,BF,CV_MAGSAC,100,50,1000,0.2,True
42,0.9608709719372198,0.6891626483506393,0.802645928666572,1.0,1.0,1.0,1.0,1.0,1.0,sila,BF,CV_MAGSAC,200,5,500,0.1,True
43,0.9620899351359086,0.7124142395681596,0.8186382332037587,1.0,1.0,1.0,1.0,1.0,1.0,sila,BF,CV_MAGSAC,200,10,1000,0.05,True
44,0.9586276073445701,0.6200582286683902,0.7530376501810984,1.0,1.0,1.0,1.0,1.0,1.0,sila,BF,CV_RANSAC,100,10,1000,0.1,True
45,0.9642915046661169,0.7339973227013509,0.8335300466243241,1.0,1.0,1.0,1.0,1.0,1.0,vlfeat_sift_heq,BF,CV_MAGSAC,400,10,300,0.05,True
46,0.9658385770867318,0.6808105608862131,0.7986559956560263,1.0,1.0,1.0,1.0,1.0,1.0,cv_sift_heq,BF,CV_MAGSAC,100,5,500,0.05,True
47,0.9620785945351402,0.7114311699900486,0.8179847105065569,1.0,1.0,1.0,1.0,1.0,1.0,cv_sift_heq,BF,CV_MAGSAC,200,20,300,0.05,True
48,0.965108973488416,0.7102082955153475,0.8182669775204648,1.0,1.0,1.0,1.0,1.0,1.0,vlfeat_sift_heq,BF,CV_MAGSAC,200,10,1000,0.1,True
49,0.9539677315231013,0.6570928419200457,0.7781772804070854,1.0,1.0,1.0,1.0,1.0,1.0,sila,BF,CV_LMEDS,200,20,500,0.1,True
50,0.9616686873737522,0.6180126458127917,0.7524598757906364,1.0,1.0,1.0,1.0,1.0,1.0,sila,BF,CV_RHO,100,10,300,0.1,True
51,0.9583650780915343,0.7111206004123786,0.8164348559820372,1.0,1.0,1.0,1.0,1.0,1.0,sila,BF,CV_RANSAC,200,20,300,0.05,True
52,0.9641939305952597,0.6525390035654771,0.7783278653145301,1.0,1.0,1.0,1.0,1.0,1.0,cv_sift_heq,BF,CV_MAGSAC,100,10,1000,0.1,True
53,0.9645633566797194,0.6920029585730861,0.8058605205330278,1.0,1.0,1.0,1.0,1.0,1.0,vlfeat_sift_heq,BF,CV_MAGSAC,100,20,300,0.05,True
54,0.9636237209402448,0.7185537914491469,0.8232371115559971,1.0,1.0,1.0,1.0,1.0,1.0,vlfeat_sift_heq,BF,CV_MAGSAC,400,10,300,0.1,True
55,0.9608642254369668,0.688477421425743,0.8021786456764981,1.0,1.0,1.0,1.0,1.0,1.0,cv_sift_heq,BF,CV_MAGSAC,200,20,300,0.1,True
56,0.9658385770867318,0.6808105608862131,0.7986559956560263,1.0,1.0,1.0,1.0,1.0,1.0,sila,BF,CV_MAGSAC,100,10,300,0.05,True
57,0.9753387928838392,0.4264497641073582,0.593431863993566,1.0,0.9510279352503247,0.9748993523542799,1.0,0.9752066115702479,0.9874476987447699,sila,BF,CV_RANSAC,100,50,1000,0.2,True
58,0.9603663254622771,0.677324671581619,0.7943864955793585,1.0,1.0,1.0,1.0,1.0,1.0,sila,BF,CV_RANSAC,100,10,500,0.05,True
59,0.9651029760553173,0.7099076702147222,0.8180652544202041,1.0,1.0,1.0,1.0,1.0,1.0,vlfeat_sift_heq,BF,CV_MAGSAC,200,10,300,0.1,True
60,0.9620899351359086,0.7124142395681596,0.8186382332037587,1.0,1.0,1.0,1.0,1.0,1.0,sila,BF,CV_MAGSAC,200,20,500,0.05,True
61,0.9643181446109833,0.7365834159952824,0.8352050107010457,1.0,1.0,1.0,1.0,1.0,1.0,vlfeat_sift_heq,BF,CV_MAGSAC,400,20,300,0.01,True
62,0.9641939305952597,0.6525390035654771,0.7783278653145301,1.0,1.0,1.0,1.0,1.0,1.0,cv_sift_heq,BF,CV_MAGSAC,100,5,1000,0.1,True
63,0.9608709719372198,0.6891626483506393,0.802645928666572,1.0,1.0,1.0,1.0,1.0,1.0,sila,BF,CV_MAGSAC,200,20,500,0.1,True
64,0.9656835339535876,0.725790522776488,0.8287256362651589,1.0,1.0,1.0,1.0,1.0,1.0,vlfeat_sift_heq,BF,CV_MAGSAC,200,10,500,0.05,True
