,relationship_precision,relationship_recall,relationship_quality,grouping_precision,grouping_recall,grouping_quality,global_precision,global_recall,global_quality,desc,matching,alignment,rank_top_k,min_keypoints,max_queuesize,min_area,same_class
32,0.9102612052478658,0.5974194555267277,0.7213832050440889,0.924680553311068,0.7575817265189333,0.8328321908598838,0.9459134615384616,0.8047034764826176,0.8696132596685083,vlfeat_sift_heq,BF,CV_MAGSAC,100,10,500,0.05,True
33,0.9746701670614715,0.3781599317195319,0.5449039079735863,0.9761141478095501,0.6043516590314044,0.7465092912220044,0.984984984984985,0.6707566462167689,0.7980535279805353,vlfeat_sift_heq,BF,CV_MAGSAC,100,50,1000,0.2,True
34,0.9104943861950586,0.5863730167444289,0.7133421957263995,0.924680553311068,0.7575817265189333,0.8328321908598838,0.9459134615384616,0.8047034764826176,0.8696132596685083,vlfeat_sift_heq,BF,CV_MAGSAC,100,20,500,0.1,True
35,0.8938120994446066,0.6193749734621928,0.7317070774471092,0.9072838780851425,0.7786225863634741,0.8380437878581578,0.9334112149532711,0.8169734151329243,0.871319520174482,vlfeat_sift_heq,BF,CV_MAGSAC,200,5,1000,0.1,True
36,0.9104943861950586,0.5863730167444289,0.7133421957263995,0.924680553311068,0.7575817265189333,0.8328321908598838,0.9459134615384616,0.8047034764826176,0.8696132596685083,vlfeat_sift_heq,BF,CV_MAGSAC,100,20,300,0.1,True
37,0.9355104444015205,0.5072186341210254,0.6577927025650886,0.9400288310663484,0.7029354658337754,0.8043748796118507,0.958005249343832,0.7464212678936605,0.8390804597701148,vlfeat_sift_heq,BF,CV_MAGSAC,200,40,500,0.1,True
38,0.9726007081169725,0.42776836871573387,0.5941973801134822,0.9742684564780288,0.6235469533417294,0.7604159079206195,0.9838945827232797,0.6871165644171779,0.8091511137868753,vlfeat_sift_heq,BF,CV_MAGSAC,100,50,1000,0.1,True
39,0.8938120994446066,0.6190065654509941,0.7314499360356977,0.9072838780851425,0.7786225863634741,0.8380437878581578,0.9334112149532711,0.8169734151329243,0.871319520174482,vlfeat_sift_heq,BF,CV_MAGSAC,200,10,300,0.1,True
40,0.9102612052478658,0.5974194555267277,0.7213832050440889,0.924680553311068,0.7575817265189333,0.8328321908598838,0.9459134615384616,0.8047034764826176,0.8696132596685083,vlfeat_sift_heq,BF,CV_MAGSAC,100,10,300,0.05,True
41,0.8841597808143795,0.6253674772876082,0.7325800427642176,0.8978317566145306,0.7847575556886275,0.8374952219041542,0.9272517321016166,0.8210633946830266,0.8709327548806941,vlfeat_sift_heq,BF,CV_MAGSAC,400,10,300,0.1,True
42,0.8916251718266806,0.6326814993794593,0.7401591310354951,0.9052793942268708,0.7804119524166439,0.8382209008047493,0.9313154831199069,0.8179959100204499,0.8709853021230267,vlfeat_sift_heq,BF,CV_MAGSAC,200,20,500,0.05,True
